lgamin	lgamax	Nlga	-0.30103	2.00000	30
lgrpmin	lgrpmax	Nlgrp	-0.52288	2.00000	30
lgfmerg(Nlga, Ne)
-2.28645	-2.43684	-2.54570	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.17357	-2.32365	-2.46174	-2.55670	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.08228	-2.22199	-2.36143	-2.48727	-2.56885	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.01559	-2.14172	-2.27198	-2.40078	-2.51456	-2.58349	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-1.97395	-2.08591	-2.20353	-2.32437	-2.44255	-2.54448	-2.60155	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-1.95672	-2.05491	-2.15911	-2.26825	-2.37969	-2.48736	-2.57781	-2.62389	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-1.96282	-2.04808	-2.13918	-2.23567	-2.33634	-2.43839	-2.53564	-2.61509	-2.65131	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-1.99087	-2.06418	-2.14293	-2.22700	-2.31584	-2.40809	-2.50086	-2.58794	-2.65681	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.03933	-2.10174	-2.16913	-2.24146	-2.31857	-2.39978	-2.48368	-2.56726	-2.64447	-2.70354	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.10643	-2.15912	-2.21622	-2.27779	-2.34382	-2.41405	-2.48772	-2.56333	-2.63785	-2.70551	-2.75548	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.19028	-2.23446	-2.28240	-2.33431	-2.39020	-2.45002	-2.51343	-2.57966	-2.64714	-2.71292	-2.77150	-2.81287	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.28870	-2.32575	-2.36573	-2.40915	-2.45593	-2.50626	-2.55998	-2.61668	-2.67558	-2.73513	-2.79247	-2.84253	-2.87649	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.39974	-2.43087	-2.46418	-2.50037	-2.53923	-2.58114	-2.62602	-2.67371	-2.72386	-2.77557	-2.82735	-2.87657	-2.91881	-2.94614	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.52122	-2.54765	-2.57556	-2.60577	-2.63791	-2.67258	-2.70968	-2.74931	-2.79119	-2.83495	-2.87973	-2.92411	-2.96573	-3.00048	-3.02171	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
-2.65092	-2.67392	-2.69757	-2.72300	-2.74967	-2.77823	-2.80890	-2.84136	-2.87591	-2.91219	-2.94976	-2.98793	-3.02541	-3.05993	-3.08808	-3.10419	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000	-10.00000
